X,Y,LabSampleId,SiteCode,CocSampleId,SampleType,LabName,LabJobName,Matrix,CollectionDate,AnalysisMethod,DilutionFactor,AnalysisDate,Duplicate,Unit,Watershed,Waterbody,LocationCode,HUC10,HUC8,Project,Description,AdditionalDescription,VisitID,SampleDepth,Longitude,Latitude,CAS307244_PFHxA,CAS307244_PFHxAFlag,CAS307244_PFHxAMdl,CAS307244_PFHxARl,CAS307551_PFDoA,CAS307551_PFDoAFlag,CAS307551_PFDoAMdl,CAS307551_PFDoARl,CAS335671_PFOA,CAS335671_PFOAFlag,CAS335671_PFOAMdl,CAS335671_PFOARl,CAS335762_PFDA,CAS335762_PFDAFlag,CAS335762_PFDAMdl,CAS335762_PFDARl,CAS335773_PFDS,CAS335773_PFDSFlag,CAS335773_PFDSMdl,CAS335773_PFDSRl,CAS355464_PFHxS,CAS355464_PFHxSFlag,CAS355464_PFHxSMdl,CAS355464_PFHxSRl,CAS356025_33FTCA,CAS356025_33FTCAFlag,CAS356025_33FTCAMdl,CAS356025_33FTCARl,CAS375224_PFBA,CAS375224_PFBAFlag,CAS375224_PFBAMdl,CAS375224_PFBARl,CAS375735_PFBS,CAS375735_PFBSFlag,CAS375735_PFBSMdl,CAS375735_PFBSRl,CAS375859_PFHpA,CAS375859_PFHpAFlag,CAS375859_PFHpAMdl,CAS375859_PFHpARl,CAS375928_PFHpS,CAS375928_PFHpSFlag,CAS375928_PFHpSMdl,CAS375928_PFHpSRl,CAS375951_PFNA,CAS375951_PFNAFlag,CAS375951_PFNAMdl,CAS375951_PFNARl,CAS376067_PFTeA,CAS376067_PFTeAFlag,CAS376067_PFTeAMdl,CAS376067_PFTeARl,CAS646833_PFecHS,CAS646833_PFecHSFlag,CAS646833_PFecHSMdl,CAS646833_PFecHSRl,CAS754916_PFOSA,CAS754916_PFOSAFlag,CAS754916_PFOSAMdl,CAS754916_PFOSARl,CAS812704_73FTCA,CAS812704_73FTCAFlag,CAS812704_73FTCAMdl,CAS812704_73FTCARl,CAS1763231_PFOS,CAS1763231_PFOSFlag,CAS1763231_PFOSMdl,CAS1763231_PFOSRl,CAS2058948_PFUnA,CAS2058948_PFUnAFlag,CAS2058948_PFUnAMdl,CAS2058948_PFUnARl,CAS2355319_NMeFOSAA,CAS2355319_NMeFOSAAFlag,CAS2355319_NMeFOSAAMdl,CAS2355319_NMeFOSAARl,CAS2706903_PFPeA,CAS2706903_PFPeAFlag,CAS2706903_PFPeAMdl,CAS2706903_PFPeARl,CAS2706914_PFPeS,CAS2706914_PFPeSFlag,CAS2706914_PFPeSMdl,CAS2706914_PFPeSRl,CAS2991506_NEtFOSAA,CAS2991506_NEtFOSAAFlag,CAS2991506_NEtFOSAAMdl,CAS2991506_NEtFOSAARl,CAS13252136_GenX,CAS13252136_GenXFlag,CAS13252136_GenXMdl,CAS13252136_GenXRl,CAS16517116_PFODA,CAS16517116_PFODAFlag,CAS16517116_PFODAMdl,CAS16517116_PFODARl,CAS27619972_62FTS,CAS27619972_62FTSFlag,CAS27619972_62FTSMdl,CAS27619972_62FTSRl,CAS30334691_PFBSA,CAS30334691_PFBSAFlag,CAS30334691_PFBSAMdl,CAS30334691_PFBSARl,CAS39108344_82FTS,CAS39108344_82FTSFlag,CAS39108344_82FTSMdl,CAS39108344_82FTSRl,CAS41997131_PFHxSA,CAS41997131_PFHxSAFlag,CAS41997131_PFHxSAMdl,CAS41997131_PFHxSARl,CAS67905195_PFHxDA,CAS67905195_PFHxDAFlag,CAS67905195_PFHxDAMdl,CAS67905195_PFHxDARl,CAS68259121_PFNS,CAS68259121_PFNSFlag,CAS68259121_PFNSMdl,CAS68259121_PFNSRl,CAS72629948_PFTriA,CAS72629948_PFTriAFlag,CAS72629948_PFTriAMdl,CAS72629948_PFTriARl,CAS756426581_F53BMajor,CAS756426581_F53BMajorFlag,CAS756426581_F53BMajorMdl,CAS756426581_F53BMajorRl,CAS757124724_42FTS,CAS757124724_42FTSFlag,CAS757124724_42FTSMdl,CAS757124724_42FTSRl,CAS763051929_F53BMinor,CAS763051929_F53BMinorFlag,CAS763051929_F53BMinorMdl,CAS763051929_F53BMinorRl,CAS914637493_53FTCA,CAS914637493_53FTCAFlag,CAS914637493_53FTCAMdl,CAS914637493_53FTCARl,CAS919005144_ADONA,CAS919005144_ADONAFlag,CAS919005144_ADONAMdl,CAS919005144_ADONARl,GlobalID,OBJECTID
-86.2398000004431,43.1781499996163,ML-0020R,45-ML-0020,ML-0020R,Replicate,Vista Analytical,2001854,H20,2020/08/27 00:00:00+00,EPA-537M,1,2020/09/11 00:00:00+00,2,ng/L,Pere Marquette-White,Mona Lake,ML-0020,0406010110,04060101,Investigative,Wellesley St,,2020210,,-86.2398,43.17815,4.62,,1.03,4.12,1.03,K,1.03,4.12,3.72,J,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,7.02,,1.03,4.12,,,,,4.71,,1.03,4.12,2.67,J,1.03,4.12,1.81,J,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,,,,,13.4,,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,4.81,,1.03,4.12,1.06,J,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,,,,,1.37,J,1.03,4.12,,,,,1.03,K,1.03,4.12,,,,,,,,,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,,,,,1.03,K,1.03,4.12,{0C3E7C7E-B056-47EE-AC3C-AE6867C50BF2},809
-86.2362000004808,43.1863199999887,ML-0030,45-ML-0030,ML-0030,,Vista Analytical,2001854,H20,2020/08/27 00:00:00+00,EPA-537M,1,2020/09/15 00:00:00+00,1,ng/L,Pere Marquette-White,Mona Lake,ML-0030,0406010110,04060101,Investigative,Boat Launch,,2020210,,-86.2362,43.18632,3.75,J,1.01,4.04,1.01,K,1.01,4.04,3.52,J,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,3.57,J,1.01,4.04,,,,,1.01,K,1.01,4.04,2.81,J,1.01,4.04,1.9,J,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,,,,,7.34,,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,4.33,,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,,,,,1.01,K,1.01,4.04,,,,,1.01,K,1.01,4.04,,,,,,,,,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,,,,,1.01,K,1.01,4.04,{5F0B33ED-05E2-4FAD-9ED9-094ED984F14C},810
-86.2246999995452,43.2042900001449,LBC-0045,45-LBC-0045,LBC-0045,,Vista Analytical,2001854,H20,2020/08/27 00:00:00+00,EPA-537M,1,2020/09/11 00:00:00+00,1,ng/L,Pere Marquette-White,Little Black Creek,LBC-0045,0406010110,04060101,Investigative,S. Getty St,,2020210,,-86.2247,43.20429,8.17,,1.01,4.04,1.01,K,1.01,4.04,7.22,,1.01,4.04,1.07,J,1.01,4.04,1.01,K,1.01,4.04,3.51,J,1.01,4.04,,,,,10,,1.01,4.04,2.77,J,1.01,4.04,3.04,J,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,8.94,,1.01,4.04,1.01,K,1.01,4.04,,,,,37.6,,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,10.1,,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,,,,,21.3,,1.01,4.04,,,,,9.91,,1.01,4.04,,,,,,,,,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,,,,,1.01,K,1.01,4.04,{60419F6B-93FC-4FBB-9B58-A6063B9F20C5},811
-86.1549000002901,43.2050100004078,BC-0050,45-BC-0050,BC-0050,,Vista Analytical,2001854,H20,2020/08/27 00:00:00+00,EPA-537M,1,2020/09/11 00:00:00+00,1,ng/L,Pere Marquette-White,Black Creek,BC-0050,0406010110,04060101,Investigative,S. Iron Mill Rd,,2020210,,-86.1549,43.20501,1.81,J,0.984,3.94,0.984,K,0.984,3.94,2.63,J,0.984,3.94,0.984,K,0.984,3.94,0.984,K,0.984,3.94,0.984,K,0.984,3.94,,,,,1.63,J,0.984,3.94,1.32,"J, Q",0.984,3.94,1.04,J,0.984,3.94,0.984,K,0.984,3.94,0.984,K,0.984,3.94,0.984,K,0.984,3.94,0.984,K,0.984,3.94,0.984,K,0.984,3.94,,,,,0.984,K,0.984,3.94,0.984,K,0.984,3.94,0.984,K,0.984,3.94,1.46,J,0.984,3.94,0.984,K,0.984,3.94,0.984,K,0.984,3.94,0.984,K,0.984,3.94,,,,,0.984,K,0.984,3.94,,,,,0.984,K,0.984,3.94,,,,,,,,,0.984,K,0.984,3.94,0.984,K,0.984,3.94,0.984,K,0.984,3.94,0.984,K,0.984,3.94,0.984,K,0.984,3.94,,,,,0.984,K,0.984,3.94,{0BDE252F-E528-4887-BDA9-87FC8C8C46F3},812
-86.2113000001015,43.2105599997782,BNC-0010,45-BNC-0010,BNC-0010,,Vista Analytical,2001854,H20,2020/08/27 00:00:00+00,EPA-537M,1,2020/09/11 00:00:00+00,1,ng/L,Pere Marquette-White,Barney Creek,BNC-0010,0406010110,04060101,Investigative,upstream of Roberts Road,,2020210,,-86.2113,43.21056,25.3,,1.02,4.08,1.02,K,1.02,4.08,15.8,,1.02,4.08,1.02,K,1.02,4.08,1.02,K,1.02,4.08,2.88,J,1.02,4.08,,,,,26.5,,1.02,4.08,2.73,J,1.02,4.08,7.17,,1.02,4.08,1.02,K,1.02,4.08,1.02,K,1.02,4.08,1.02,K,1.02,4.08,3.85,J,1.02,4.08,1.02,K,1.02,4.08,,,,,4.22,,1.02,4.08,1.02,K,1.02,4.08,1.02,K,1.02,4.08,34.4,,1.02,4.08,1.02,K,1.02,4.08,1.02,K,1.02,4.08,1.02,K,1.02,4.08,,,,,54.8,,1.02,4.08,,,,,1.02,K,1.02,4.08,,,,,,,,,1.02,K,1.02,4.08,1.02,K,1.02,4.08,1.02,K,1.02,4.08,1.02,K,1.02,4.08,1.02,K,1.02,4.08,,,,,1.02,K,1.02,4.08,{6D2AB2CC-A872-45AE-B27F-5591129A32AB},813
-86.2246999995452,43.2042900001449,LBC-0045R,45-LBC-0045,LBC-0045R,Replicate,Vista Analytical,2001854,H20,2020/08/27 00:00:00+00,EPA-537M,1,2020/09/11 00:00:00+00,2,ng/L,Pere Marquette-White,Little Black Creek,LBC-0045,0406010110,04060101,Investigative,S. Getty St,,2020210,,-86.2247,43.20429,8.54,,1.02,4.08,1.02,K,1.02,4.08,6.76,,1.02,4.08,1.02,K,1.02,4.08,1.02,K,1.02,4.08,5.67,,1.02,4.08,,,,,9.82,,1.02,4.08,3.24,J,1.02,4.08,3.19,J,1.02,4.08,1.02,K,1.02,4.08,1.02,K,1.02,4.08,1.02,K,1.02,4.08,9.38,,1.02,4.08,1.02,K,1.02,4.08,,,,,17.5,,1.02,4.08,1.02,K,1.02,4.08,1.02,K,1.02,4.08,10.4,,1.02,4.08,1.02,K,1.02,4.08,1.02,K,1.02,4.08,1.02,K,1.02,4.08,,,,,19.1,,1.02,4.08,,,,,4.23,,1.02,4.08,,,,,,,,,1.02,K,1.02,4.08,1.02,K,1.02,4.08,1.02,K,1.02,4.08,1.02,K,1.02,4.08,1.02,K,1.02,4.08,,,,,1.02,K,1.02,4.08,{6D4912CE-3438-4811-BDDE-CF05A86DF593},814
-86.2022999999693,43.2090899998635,LBC-0060,45-LBC-0060,LBC-0060,,Vista Analytical,2001854,H20,2020/08/27 00:00:00+00,EPA-537M,1,2020/09/15 00:00:00+00,1,ng/L,Pere Marquette-White,Little Black Creek,LBC-0060,0406010110,04060101,Investigative,Sun Dolphin Road Outfall,,2020210,,-86.2023,43.20909,5.25,,1.03,4.12,1.03,K,1.03,4.12,8.3,,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.78,J,1.03,4.12,,,,,16.8,,1.03,4.12,2.32,J,1.03,4.12,3.74,J,1.03,4.12,1.03,K,1.03,4.12,1.09,"J, Q",1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,,,,,5.67,,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,5.89,,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,,,,,1.03,K,1.03,4.12,,,,,1.03,K,1.03,4.12,,,,,,,,,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,,,,,1.03,K,1.03,4.12,{4FA1B9AB-ED7F-4FE1-8345-E8CF2CEBD2CB},815
-86.2289999997035,43.1998799996024,LBC-0030D,45-LBC-0030,LBC-0030D,Duplicate,Vista Analytical,2001854,H20,2020/08/27 00:00:00+00,EPA-537M,1,2020/09/11 00:00:00+00,2,ng/L,Pere Marquette-White,Little Black Creek,LBC-0030,0406010110,04060101,Investigative,Midpoint of JOH Park,,2020210,,-86.229,43.19988,7.78,,1.02,4.09,1.02,K,1.02,4.09,6.37,,1.02,4.09,1.02,K,1.02,4.09,1.02,K,1.02,4.09,3.43,J,1.02,4.09,,,,,9.03,,1.02,4.09,3.18,J,1.02,4.09,2.89,J,1.02,4.09,1.02,K,1.02,4.09,1.02,K,1.02,4.09,1.02,K,1.02,4.09,11.9,,1.02,4.09,1.02,K,1.02,4.09,,,,,13.2,,1.02,4.09,1.02,K,1.02,4.09,1.02,K,1.02,4.09,8.76,,1.02,4.09,1.02,K,1.02,4.09,1.02,K,1.02,4.09,1.02,K,1.02,4.09,,,,,15.5,,1.02,4.09,,,,,2.01,J,1.02,4.09,,,,,,,,,1.02,K,1.02,4.09,1.02,K,1.02,4.09,1.02,K,1.02,4.09,1.02,K,1.02,4.09,1.02,K,1.02,4.09,,,,,1.02,K,1.02,4.09,{AADF2264-C1BE-4D2F-A6BA-452450E503EF},816
-86.2791999996358,43.1662600000571,UML-0010,45-UTML-0010,UML-0010,,Vista Analytical,2001854,H20,2020/08/27 00:00:00+00,EPA-537M,1,2020/09/11 00:00:00+00,1,ng/L,Pere Marquette-White,Unnamed Trib to Mona Lake,UTML-0010,0406010110,04060101,Investigative,Rood Rd,,2020210,,-86.2792,43.16626,3.83,J,1.06,4.23,1.06,K,1.06,4.23,4.04,J,1.06,4.23,1.06,K,1.06,4.23,1.06,K,1.06,4.23,4.1,J,1.06,4.23,,,,,4.12,J,1.06,4.23,3.68,J,1.06,4.23,1.79,J,1.06,4.23,1.06,K,1.06,4.23,1.06,K,1.06,4.23,1.06,K,1.06,4.23,1.06,K,1.06,4.23,1.06,K,1.06,4.23,,,,,9.21,,1.06,4.23,1.06,K,1.06,4.23,1.06,K,1.06,4.23,4.85,,1.06,4.23,1.06,K,1.06,4.23,1.06,K,1.06,4.23,1.06,K,1.06,4.23,,,,,1.06,K,1.06,4.23,,,,,1.06,K,1.06,4.23,,,,,,,,,1.06,K,1.06,4.23,1.06,K,1.06,4.23,1.06,K,1.06,4.23,1.06,K,1.06,4.23,1.06,K,1.06,4.23,,,,,1.06,K,1.06,4.23,{5B6BD6BB-0E3F-4885-8225-27DF9C51E58D},817
-84.9169809995832,45.257503000179,BR-0100,10-BR-0100,BR-0100,,Vista Analytical,2001926,H20,2020/09/03 00:00:00+00,EPA-537M,1,2020/09/16 00:00:00+00,1,ng/L,Boardman-Charlevoix,Bear River,BR-0100,0406010501,04060105,Investigative,River Rd,,2020209,,-84.916981,45.257503,1.17,J,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,,,,,1.54,J,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,,,,,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.55,J,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,,,,,1.04,K,1.04,4.17,,,,,1.04,K,1.04,4.17,,,,,,,,,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,,,,,1.04,K,1.04,4.17,{E4A312CB-1F62-4B7F-B943-65214FA9A6F8},818
-86.2231000000077,43.1844399999341,BC-0010,45-BLKC-0010,BC-0010,,Vista Analytical,2001854,H20,2020/08/27 00:00:00+00,EPA-537M,1,2020/09/15 00:00:00+00,1,ng/L,Pere Marquette-White,Black Creek,BLKC-0010,4060101101,04060101,Investigative,Airline Hwy,,2020210,,-86.2231,43.18444,3.22,J,1.04,4.17,1.04,K,1.04,4.17,3.9,J,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,3.66,J,1.04,4.17,,,,,4.01,J,1.04,4.17,2.63,J,1.04,4.17,1.41,"J, Q",1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,,,,,7.05,,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,3.26,J,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,,,,,1.04,K,1.04,4.17,,,,,1.04,K,1.04,4.17,,,,,,,,,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,,,,,1.04,K,1.04,4.17,{652612AB-CE44-4150-B1B4-61E0BCFEBF31},819
-84.9607440003222,45.375072000074,BR-0020,10-BR-0020,BR-0020,,Vista Analytical,2001926,H20,2020/09/03 00:00:00+00,EPA-537M,1,2020/09/17 00:00:00+00,1,ng/L,Boardman-Charlevoix,Bear River,BR-0020,0406010501,04060105,Investigative,Lake St,,2020209,,-84.960744,45.375072,1.06,K,1.06,4.24,1.06,K,1.06,4.24,1.06,K,1.06,4.24,1.06,K,1.06,4.24,1.06,K,1.06,4.24,1.06,K,1.06,4.24,,,,,1.84,J,1.06,4.24,1.06,K,1.06,4.24,1.06,K,1.06,4.24,1.06,K,1.06,4.24,1.06,K,1.06,4.24,1.06,K,1.06,4.24,1.06,K,1.06,4.24,1.06,K,1.06,4.24,,,,,1.06,K,1.06,4.24,1.06,K,1.06,4.24,1.06,K,1.06,4.24,1.53,J,1.06,4.24,1.06,K,1.06,4.24,1.06,K,1.06,4.24,1.06,K,1.06,4.24,,,,,1.06,K,1.06,4.24,,,,,1.06,K,1.06,4.24,,,,,,,,,1.06,K,1.06,4.24,1.06,K,1.06,4.24,1.06,K,1.06,4.24,1.06,K,1.06,4.24,1.06,K,1.06,4.24,,,,,1.06,K,1.06,4.24,{E655BCC6-FD25-4DBD-AF90-35F5844BF25F},820
-86.2289999997035,43.1998799996024,LBC-0030,45-LBC-0030,LBC-0030,,Vista Analytical,2001854,H20,2020/08/27 00:00:00+00,EPA-537M,1,2020/09/11 00:00:00+00,1,ng/L,Pere Marquette-White,Little Black Creek,LBC-0030,0406010110,04060101,Investigative,Midpoint of JOH Park,,2020210,,-86.229,43.19988,7.96,,1.01,4.03,1.01,K,1.01,4.03,6.85,,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,4.79,,1.01,4.03,,,,,8.42,,1.01,4.03,3.22,J,1.01,4.03,2.74,J,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,10.9,,1.01,4.03,1.01,K,1.01,4.03,,,,,15.7,,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,8.76,,1.01,4.03,1.24,J,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,,,,,15,,1.01,4.03,,,,,2.33,J,1.01,4.03,,,,,,,,,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,,,,,1.01,K,1.01,4.03,{3C712BA0-309E-4B1C-ACF8-402841427A35},821
-86.0649000004225,43.2351500004004,BC-0100,45-BC-0100,BC-0100,,Vista Analytical,2001854,H20,2020/08/27 00:00:00+00,EPA-537M,1,2020/09/11 00:00:00+00,1,ng/L,Pere Marquette-White,Black Creek,BC-0100,0406010110,04060101,Investigative,M46,,2020210,,-86.0649,43.23515,1.11,"J, Q",1.01,4.06,1.01,K,1.01,4.06,1.01,K,1.01,4.06,1.01,K,1.01,4.06,1.01,K,1.01,4.06,1.01,K,1.01,4.06,,,,,3.09,J,1.01,4.06,1.01,K,1.01,4.06,1.01,K,1.01,4.06,1.01,K,1.01,4.06,1.01,K,1.01,4.06,1.01,K,1.01,4.06,1.01,K,1.01,4.06,1.01,K,1.01,4.06,,,,,1.01,K,1.01,4.06,1.01,K,1.01,4.06,1.01,K,1.01,4.06,1.01,K,1.01,4.06,1.01,K,1.01,4.06,1.01,K,1.01,4.06,1.01,K,1.01,4.06,,,,,1.01,K,1.01,4.06,,,,,1.01,K,1.01,4.06,,,,,,,,,1.01,K,1.01,4.06,1.01,K,1.01,4.06,1.01,K,1.01,4.06,1.01,K,1.01,4.06,1.01,K,1.01,4.06,,,,,1.01,K,1.01,4.06,{0B2FB1A6-31C6-4F90-84F6-F402C0845ABB},822
-84.9565920000653,45.3589820003695,BR-0050,10-BR-0050,BR-0050,,Vista Analytical,2001926,H20,2020/09/03 00:00:00+00,EPA-537M,1,2020/09/16 00:00:00+00,1,ng/L,Boardman-Charlevoix,Bear River,BR-0050,0406010501,04060105,Investigative,Standish Ave,,2020209,,-84.956592,45.358982,1,K,1,4.01,1,K,1,4.01,1,K,1,4.01,1,K,1,4.01,1,K,1,4.01,1,K,1,4.01,,,,,2.2,J,1,4.01,1,K,1,4.01,1,K,1,4.01,1,K,1,4.01,1,K,1,4.01,1,K,1,4.01,1,K,1,4.01,1,K,1,4.01,,,,,1,K,1,4.01,1,K,1,4.01,1,K,1,4.01,1.5,J,1,4.01,1,K,1,4.01,1,K,1,4.01,1,K,1,4.01,,,,,1,K,1,4.01,,,,,1,K,1,4.01,,,,,,,,,1,K,1,4.01,1,K,1,4.01,1,K,1,4.01,1,K,1,4.01,1,K,1,4.01,,,,,1,K,1,4.01,{8C07FBDE-AF6A-4B6C-98CA-10E41242FF93},823
-84.9565920000653,45.3589820003695,BR-0050R,10-BR-0050,BR-0050R,Replicate,Vista Analytical,2001926,H20,2020/09/03 00:00:00+00,EPA-537M,1,2020/09/16 00:00:00+00,2,ng/L,Boardman-Charlevoix,Bear River,BR-0050,0406010501,04060105,Investigative,Standish Ave,,2020209,,-84.956592,45.358982,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,,,,,2.11,J,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,,,,,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.71,J,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,,,,,1.01,K,1.01,4.04,,,,,1.01,K,1.01,4.04,,,,,,,,,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,,,,,1.01,K,1.01,4.04,{1CF68866-A436-48FE-9B05-CA2C74BEAE64},824
-86.2115999997936,43.209179999626,LBC-0055,45-LBC-0055,LBC-0055,,Vista Analytical,2001854,H20,2020/08/27 00:00:00+00,EPA-537M,1,2020/09/11 00:00:00+00,1,ng/L,Pere Marquette-White,Little Black Creek,LBC-0055,0406010110,04060101,Investigative,upstream of Barney Creek,,2020210,,-86.2116,43.20918,9.31,,1.04,4.15,1.04,K,1.04,4.15,5.58,,1.04,4.15,1.04,K,1.04,4.15,1.04,K,1.04,4.15,3.12,"J, Q",1.04,4.15,,,,,9.55,,1.04,4.15,1.91,J,1.04,4.15,2.08,"J, Q",1.04,4.15,1.04,K,1.04,4.15,1.04,K,1.04,4.15,1.04,K,1.04,4.15,6.86,,1.04,4.15,1.04,K,1.04,4.15,,,,,5.66,,1.04,4.15,1.04,K,1.04,4.15,1.04,K,1.04,4.15,10.3,,1.04,4.15,1.04,K,1.04,4.15,1.04,K,1.04,4.15,1.04,K,1.04,4.15,,,,,29.3,,1.04,4.15,,,,,1.04,K,1.04,4.15,,,,,,,,,1.04,K,1.04,4.15,1.04,K,1.04,4.15,1.04,K,1.04,4.15,1.04,K,1.04,4.15,1.04,K,1.04,4.15,,,,,1.04,K,1.04,4.15,{3527F273-BF8E-4296-860F-79443E1F4EF0},825
-86.2398000004431,43.1781499996163,ML-0020,45-ML-0020,ML-0020,,Vista Analytical,2001854,H20,2020/08/27 00:00:00+00,EPA-537M,1,2020/09/11 00:00:00+00,1,ng/L,Pere Marquette-White,Mona Lake,ML-0020,0406010110,04060101,Investigative,Wellesley St,,2020210,,-86.2398,43.17815,4.7,,1.04,4.17,1.04,K,1.04,4.17,3.92,J,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,6.11,,1.04,4.17,,,,,4.13,J,1.04,4.17,2.58,J,1.04,4.17,2.39,J,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,,,,,14.7,,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,5.03,,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,,,,,1.04,K,1.04,4.17,,,,,1.04,K,1.04,4.17,,,,,,,,,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,,,,,1.04,K,1.04,4.17,{CA3227A2-89C0-4D96-BB68-0F85DF03D357},826
